Gene_ID	GO_ID
LG5g1611	GO:0005515,GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG5g1612	GO:0120009,GO:0120013,GO:0005737
LG5g1614	GO:0005096,GO:0005515
LG5g1615	GO:0005515
LG5g1617	GO:0016020
LG5g1621	GO:0006450
LG5g1622	GO:0005515
LG5g1623	GO:0016020
LG5g1624	GO:0016579,GO:0004843
LG5g1625	GO:0022857,GO:0055085,GO:0016020
LG5g1626	GO:0022857,GO:0055085,GO:0016020
LG5g1629	GO:0016311
LG5g163	GO:0016616,GO:0004470,GO:0051287
LG5g1633	GO:0005515
LG5g1634	GO:0001503
LG5g1636	GO:0016226,GO:0005506,GO:0051536
LG5g1644	GO:0007186,GO:0016020,GO:0004930
LG5g1646	GO:0016020
LG5g1647	GO:0006468,GO:0004672
LG5g165	GO:0006355
LG5g1652	GO:0006468,GO:0005524,GO:0004672
LG5g1653	GO:0006468,GO:0005524,GO:0004672
LG5g1654	GO:0008270,GO:0030127,GO:0006888,GO:0006886
LG5g1655	GO:0008146
LG5g1657	GO:0007165
LG5g1658	GO:0008083
LG5g1659	GO:0005515
LG5g1662	GO:0007165,GO:0016020
LG5g1664	GO:0007165,GO:0016020
LG5g167	GO:0003723
LG5g1670	GO:0003677,GO:0031491,GO:0006338,GO:0005634
LG5g1671	GO:0005524
LG5g1673	GO:0005085,GO:0005515
LG5g1675	GO:0005515
LG5g1682	GO:0004519,GO:0006364,GO:0090730
LG5g1685	GO:0051536
LG5g170	GO:0005515,GO:0007165
LG5g171	GO:0016020,GO:0004675,GO:0006468,GO:0004672,GO:0005524
LG5g172	GO:0005515
LG5g174	GO:0007186,GO:0016020,GO:0004930
LG5g176	GO:0005515
LG5g177	GO:0008083
LG5g182	GO:0016020,GO:0015293
LG5g183	GO:0016020,GO:0015293
LG5g189	GO:0005515
LG5g192	GO:0005515
LG5g196	GO:0005515
LG5g200	GO:0005185,GO:0005576
LG5g209	GO:0005515,GO:0003677
LG5g213	GO:0003677
LG5g216	GO:0030695,GO:0005515
LG5g221	GO:0045666,GO:0045930
LG5g222	GO:0045666,GO:0045930
LG5g235	GO:0046983
LG5g236	GO:0005515
LG5g239	GO:0008194
LG5g24	GO:0046872
LG5g242	GO:0008194
LG5g243	GO:0008194
LG5g244	GO:0003723
LG5g247	GO:0005515
LG5g251	GO:0004488
LG5g254	GO:0006355,GO:0000439,GO:0006289
LG5g255	GO:0006355,GO:0000439,GO:0006289
LG5g257	GO:0016192
LG5g258	GO:0016491
LG5g259	GO:0006468,GO:0005524,GO:0004672
LG5g260	GO:0007186,GO:0016020,GO:0004930
LG5g261	GO:0016311
LG5g263	GO:0008270,GO:0003676,GO:0016779
LG5g266	GO:0005515
LG5g268	GO:0016791,GO:0046856
LG5g271	GO:0004478,GO:0006556
LG5g273	GO:0016579,GO:0004843,GO:0008270
LG5g274	GO:0006629
LG5g275	GO:0008083
LG5g276	GO:0005515,GO:0007165
LG5g278	GO:0004497,GO:0016705,GO:0005506,GO:0020037
LG5g280	GO:0005975,GO:0004553
LG5g285	GO:0008168
LG5g286	GO:0005515
LG5g287	GO:0005515,GO:0006468,GO:0004672
LG5g288	GO:0003824
LG5g29	GO:0003700,GO:0006355
LG5g290	GO:0006955,GO:0016020,GO:0005164
LG5g292	GO:0005515,GO:0008017,GO:0007018,GO:0003777,GO:0005524
LG5g297	GO:0003676
LG5g301	GO:0006413,GO:0003743
LG5g302	GO:0003677
LG5g305	GO:0005515
LG5g307	GO:0016020,GO:0022857,GO:0055085
LG5g308	GO:0016020,GO:0022857,GO:0055085
LG5g309	GO:0007186,GO:0004930,GO:0016020
LG5g312	GO:0007165
LG5g315	GO:0005515
LG5g319	GO:0003677
LG5g32	GO:0006468,GO:0004672,GO:0005515,GO:0005886,GO:0007169,GO:0004714,GO:0005524
LG5g320	GO:0003677
LG5g322	GO:0046983
LG5g334	GO:0016020
LG5g335	GO:0006468,GO:0005524,GO:0004672,GO:0004674
LG5g34	GO:0003677,GO:0003676,GO:0003723,GO:0005524
LG5g340	GO:0005515
LG5g343	GO:0004402,GO:0006355
LG5g353	GO:0003779,GO:0005543
LG5g354	GO:0016020
LG5g356	GO:0035556
LG5g357	GO:0006468,GO:0005524,GO:0004672
LG5g358	GO:0005515
LG5g364	GO:0005515
LG5g368	GO:0006468,GO:0005524,GO:0004672
LG5g373	GO:0003677,GO:0046983
LG5g375	GO:0060271,GO:0001534,GO:0060294
LG5g377	GO:0005515
LG5g379	GO:0005515
LG5g381	GO:0003924,GO:0005525
LG5g383	GO:0030117,GO:0006886,GO:0016192,GO:0030131
LG5g39	GO:0016787
LG5g390	GO:0006351,GO:0046983
LG5g391	GO:0035091
LG5g392	GO:0005515
LG5g40	GO:0005509
LG5g401	GO:0003910,GO:0006281,GO:0006310
LG5g402	GO:0008270,GO:0003677,GO:0006281,GO:0006310,GO:0003910,GO:0005524
LG5g41	GO:0003677
LG5g415	GO:0046872
LG5g419	GO:0043087
LG5g42	GO:0046872
LG5g420	GO:0003725
LG5g424	GO:0008083,GO:0005096
LG5g425	GO:0097197,GO:0001772,GO:0016020
LG5g427	GO:0000278,GO:0000775,GO:0005634
LG5g430	GO:0016020
LG5g434	GO:0005515,GO:0005737,GO:0005085
LG5g435	GO:0005085
LG5g438	GO:0006355,GO:0043565,GO:0003700
LG5g439	GO:0006355,GO:0003700,GO:0003677
LG5g441	GO:0007165,GO:0004114
LG5g442	GO:0022857,GO:0055085
LG5g45	GO:0006468,GO:0005524,GO:0004672
LG5g454	GO:0007186,GO:0016020,GO:0004930
LG5g459	GO:0060271
LG5g461	GO:0006468,GO:0005524,GO:0004672
LG5g462	GO:0005515
LG5g463	GO:0016757
LG5g464	GO:0070042,GO:0070475
LG5g466	GO:0071569,GO:0061657
LG5g467	GO:0005741,GO:0055085
LG5g47	GO:0003924,GO:0005525
LG5g470	GO:0005634,GO:0030317
LG5g471	GO:0005212
LG5g472	GO:0005212
LG5g476	GO:0004609,GO:0008654
LG5g478	GO:0005515
LG5g479	GO:0031145,GO:0005680
LG5g480	GO:0035434,GO:0005375,GO:0016020
LG5g481	GO:0016471,GO:1902600,GO:0046961
LG5g482	GO:0006468,GO:0004672
LG5g484	GO:0004559,GO:0006013
LG5g485	GO:0003723
LG5g49	GO:0016887,GO:0005524,GO:0140662
LG5g499	GO:0003700,GO:0045893
LG5g500	GO:0003700,GO:0045893
LG5g505	GO:0005524,GO:0006633,GO:0003989
LG5g506	GO:0003677
LG5g510	GO:0003723,GO:0006396,GO:0008173,GO:0008168
LG5g514	GO:0007166,GO:0016020,GO:0005515
LG5g515	GO:0003755
LG5g518	GO:0005515,GO:0032040,GO:0006364
LG5g519	GO:0006468,GO:0005524,GO:0004672
LG5g520	GO:0008270
LG5g522	GO:0006468,GO:0004672,GO:0005515
LG5g523	GO:0003723
LG5g524	GO:0031683,GO:0019001,GO:0007186,GO:0003924
LG5g525	GO:0031683,GO:0019001,GO:0007186,GO:0003924
LG5g527	GO:0008236,GO:0006508,GO:0016020,GO:0005544,GO:0005509
LG5g529	GO:0003723
LG5g530	GO:0003723
LG5g532	GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0000287
LG5g533	GO:0006468,GO:0005524,GO:0004672
LG5g535	GO:0007165
LG5g536	GO:0008324,GO:0016020,GO:0006812,GO:0055085
LG5g538	GO:0030354,GO:0007268
LG5g540	GO:0009190,GO:0035556,GO:0006468,GO:0004672
LG5g541	GO:0006511,GO:0031625
LG5g543	GO:0019902
LG5g545	GO:0033014,GO:0004655,GO:0046872
LG5g546	GO:0005515
LG5g547	GO:0008270,GO:0046872
LG5g548	GO:0006744
LG5g549	GO:0008270,GO:0005515
LG5g55	GO:0003676
LG5g56	GO:0051225,GO:0070652
LG5g560	GO:0006468,GO:0005524,GO:0004672
LG5g561	GO:0005085,GO:0005515
LG5g564	GO:0016020
LG5g566	GO:0016747
LG5g57	GO:0003723,GO:0006355,GO:0003676
LG5g570	GO:0006367
LG5g572	GO:0008168,GO:0016706
LG5g573	GO:0005515
LG5g575	GO:0007165
LG5g577	GO:0005085
LG5g578	GO:0006468,GO:0005096,GO:0007165,GO:0004674
LG5g580	GO:0016788
LG5g581	GO:0016579,GO:0004843
LG5g582	GO:0007160
LG5g586	GO:0003924,GO:0005525
LG5g588	GO:0005515
LG5g592	GO:0016020
LG5g596	GO:0005515
LG5g598	GO:0005515
LG5g599	GO:0005515
LG5g6	GO:0005515
LG5g600	GO:0008270,GO:0003700,GO:0006355,GO:0043565
LG5g607	GO:0005515
LG5g608	GO:0000413,GO:0003755
LG5g609	GO:0005515
LG5g61	GO:0016020
LG5g616	GO:0016791,GO:0046856
LG5g619	GO:0004045
LG5g622	GO:0007264,GO:0005085
LG5g625	GO:0005201
LG5g637	GO:0006813,GO:0016020
LG5g638	GO:0005515
LG5g639	GO:0008017,GO:0031175,GO:0005516,GO:0030507
LG5g642	GO:0005515,GO:0030154,GO:0016020,GO:0007275,GO:0007219
LG5g649	GO:0016020
LG5g65	GO:0003924,GO:0005525
LG5g654	GO:0005515
LG5g655	GO:0005515
LG5g656	GO:0006468,GO:0004672
LG5g657	GO:0022857,GO:0055085
LG5g658	GO:0006520,GO:0016829
LG5g659	GO:0016020,GO:0016765
LG5g660	GO:0022857,GO:0055085
LG5g663	GO:0006508,GO:0004197
LG5g664	GO:0019905,GO:0006836
LG5g666	GO:0006412,GO:0005739,GO:0003735,GO:0005840
LG5g667	GO:0003824
LG5g67	GO:0005801,GO:0005794,GO:0005515
LG5g671	GO:0005509,GO:0016787
LG5g672	GO:0016020
LG5g673	GO:0016020
LG5g675	GO:0016020
LG5g677	GO:0005515
LG5g678	GO:0008318,GO:0018342
LG5g681	GO:0016020
LG5g682	GO:0005975,GO:0004553
LG5g688	GO:0008237,GO:0008270
LG5g689	GO:0008237,GO:0008270
LG5g690	GO:0016020,GO:0071918,GO:0015204
LG5g692	GO:0006468,GO:0005524,GO:0004672
LG5g693	GO:0006468,GO:0005524,GO:0004672
LG5g695	GO:0016020
LG5g696	GO:0005509,GO:0007155,GO:0005576
LG5g697	GO:0001401
LG5g7	GO:0006468,GO:0005524,GO:0004672,GO:0004674
LG5g705	GO:0003677
LG5g706	GO:0016772,GO:0016301
LG5g707	GO:0005085,GO:0007264
LG5g708	GO:0005524,GO:0006298,GO:0030983
LG5g712	GO:0042981
LG5g715	GO:0016020,GO:0000030,GO:0006493
LG5g718	GO:0005515,GO:0016757,GO:0016020
LG5g72	GO:0016746,GO:0016020,GO:0006506
LG5g720	GO:0015936,GO:0004420
LG5g721	GO:0008289
LG5g723	GO:0005515
LG5g725	GO:0005515
LG5g73	GO:0003774,GO:0016459,GO:0005524
LG5g733	GO:0008270,GO:0003700,GO:0006355,GO:0043565
LG5g738	GO:0008168,GO:0016706
LG5g74	GO:0005515
LG5g757	GO:0004930,GO:0016020,GO:0007186,GO:0007154
LG5g759	GO:0016020,GO:0007154
LG5g76	GO:0005759
LG5g761	GO:0006383
LG5g775	GO:0046983,GO:0003677
LG5g78	GO:0046983
LG5g780	GO:0005515,GO:0043087
LG5g781	GO:0006123
LG5g793	GO:0007155,GO:0005540
LG5g811	GO:0007186,GO:0016020,GO:0004930
LG5g812	GO:0005515,GO:0043087
LG5g813	GO:0005515
LG5g814	GO:0022857,GO:0055085,GO:0016020
LG5g819	GO:0005515
LG5g821	GO:0006281,GO:0003684
LG5g822	GO:0005515
LG5g823	GO:0016020,GO:0006820,GO:0008509
LG5g824	GO:0005615
LG5g825	GO:0007186,GO:0016020,GO:0004930
LG5g827	GO:0004222,GO:0006508
LG5g829	GO:0005524,GO:0005515,GO:0006355,GO:0005634,GO:0042393
LG5g830	GO:0006355,GO:0043565
LG5g831	GO:0006355,GO:0043565
LG5g832	GO:0006355,GO:0043565
LG5g833	GO:0005515
LG5g836	GO:0006508,GO:0008234
LG5g837	GO:0005515,GO:0007165,GO:0006468,GO:0005524,GO:0004672
LG5g842	GO:0004812,GO:0000166,GO:0006418,GO:0005524,GO:0043039
LG5g844	GO:0016020
LG5g847	GO:0003723,GO:0006397,GO:0005737,GO:0005634
LG5g848	GO:0016491
LG5g849	GO:0004517,GO:0006809,GO:0010181
LG5g855	GO:0005515,GO:0003779
LG5g856	GO:0005515,GO:0003924,GO:0005525
LG5g859	GO:0015267,GO:0016020,GO:0055085
LG5g863	GO:0003723
LG5g864	GO:0046872
LG5g868	GO:0003700,GO:0045893
LG5g869	GO:0003723,GO:0005525
LG5g87	GO:0016020
LG5g871	GO:0005515,GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG5g872	GO:0016301,GO:0005975
LG5g876	GO:0005515
LG5g877	GO:0005515
LG5g878	GO:0005515
LG5g888	GO:0005515
LG5g891	GO:0004674,GO:0005524,GO:0006468,GO:0003824
LG5g898	GO:0016887,GO:0005524
LG5g90	GO:0005515
LG5g900	GO:0003924,GO:0005525
LG5g901	GO:0008270
LG5g902	GO:0003677
LG5g908	GO:0006355,GO:0003677
LG5g911	GO:0070273
LG5g913	GO:0005515
LG5g916	GO:0003950
LG5g919	GO:0003677
LG5g92	GO:0003700,GO:0006355,GO:0043565
LG5g924	GO:0005515
LG5g925	GO:0022900
LG5g926	GO:0005525,GO:0003924
LG5g928	GO:0005515,GO:0035091
LG5g935	GO:0005515
LG5g937	GO:0005267,GO:0015252
LG5g938	GO:0007264,GO:0005085
LG5g939	GO:0006468,GO:0005524,GO:0004672
LG5g940	GO:0008083
LG5g942	GO:0008083
LG5g943	GO:0005515
LG5g944	GO:0038023,GO:0016020
LG5g950	GO:0016020
LG5g951	GO:0006468,GO:0005524,GO:0004672
LG5g952	GO:0005544,GO:0005509
LG5g953	GO:0016020,GO:0007154
LG5g955	GO:0005515,GO:0003824
LG5g956	GO:0008009,GO:0005576,GO:0006955
LG5g957	GO:0008009,GO:0005576,GO:0006955
LG5g963	GO:0008374
LG5g966	GO:0006814,GO:0006813,GO:0005890
LG5g967	GO:0016020,GO:0006811,GO:0005230
LG5g968	GO:0035091,GO:0003824
LG5g969	GO:0006468,GO:0005524,GO:0004672
LG5g971	GO:0005515
LG5g973	GO:0016020,GO:0055085,GO:0006811,GO:0022857
LG5g975	GO:0008270
LG5g976	GO:0008270
LG5g977	GO:0009190,GO:0035556,GO:0006468,GO:0004672,GO:0006182,GO:0004383
LG5g985	GO:0008289,GO:0005576,GO:0006869,GO:0042157
LG5g989	GO:0016020,GO:0006508,GO:0004252
LG5g991	GO:0007165,GO:0003924,GO:0005525
LG5g992	GO:0005179,GO:0005576
LG5g994	GO:0005576,GO:0005509,GO:0007160
LG5g995	GO:0005515,GO:0003774,GO:0016459,GO:0005524
LG5g996	GO:0007186,GO:0016020,GO:0004930
LG603g2	GO:0005515
LG61g1	GO:0005085,GO:0005515
LG61g2	GO:0007186,GO:0016020,GO:0004930
LG62g1	GO:0005524,GO:0016887
LG62g4	GO:0016559,GO:0005778
LG64g2	GO:0051262
LG656g1	GO:0003677
LG658g1	GO:0003677
LG662g1	GO:0005515
LG687g1	GO:0006508,GO:0004222
LG697g1	GO:0003723,GO:0001522,GO:0009451,GO:0009982
LG69g1	GO:0005525
LG69g5	GO:0005525
LG6g100	GO:0016887,GO:0005524
LG6g1000	GO:0005737,GO:0006886
LG6g1006	GO:0005515
LG6g1009	GO:0020037
LG6g1019	GO:0016747
LG6g1020	GO:0016020,GO:0004252
LG6g1021	GO:0003997,GO:0006635,GO:0005777
LG6g1022	GO:0003697,GO:1990879
LG6g1023	GO:0005856
LG6g1024	GO:0005047,GO:0006614,GO:0030942,GO:0005786,GO:0008312
LG6g1026	GO:0003676,GO:0005524
LG6g1028	GO:0005634
LG6g1035	GO:0008168,GO:0016706
LG6g1037	GO:0005515
LG6g1038	GO:0043130,GO:0035091,GO:0016192,GO:0006886
LG6g1039	GO:0003676,GO:0005524
LG6g1041	GO:0009058,GO:0016491
LG6g1043	GO:0003723
LG6g1044	GO:0005515,GO:0004045,GO:0017154
LG6g1045	GO:0005515
LG6g105	GO:0003723,GO:0005634,GO:0045893,GO:0006351,GO:0003677
LG6g1050	GO:0003924,GO:0005525
LG6g1051	GO:0051260,GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG6g1053	GO:0005515,GO:0019901
LG6g1055	GO:0005515
LG6g1056	GO:0016020
LG6g1057	GO:0016020
LG6g1060	GO:0016020
LG6g1061	GO:0006468,GO:0005524,GO:0004672,GO:0004674
LG6g1067	GO:0006468,GO:0005524,GO:0004672
LG6g1068	GO:0005515
LG6g1072	GO:0016579,GO:0004843
LG6g1075	GO:0005815,GO:0034453
LG6g1076	GO:0003774,GO:0016459,GO:0005524
LG6g1077	GO:0016459
LG6g1078	GO:0043087
LG6g1079	GO:0007186,GO:0016020,GO:0004930
LG6g1081	GO:0016787
LG6g1083	GO:0016627,GO:0050660
LG6g1084	GO:0022857,GO:0055085
LG6g1085	GO:0007165
LG6g1086	GO:0003700,GO:0006355
LG6g109	GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0000287
LG6g1093	GO:0003774,GO:0005524,GO:0016459
LG6g1094	GO:0003774,GO:0016459,GO:0005524
LG6g1096	GO:0016459
LG6g1097	GO:0016459
LG6g1099	GO:0006412,GO:0003735,GO:0005840
LG6g1102	GO:0005515,GO:0003774,GO:0016459,GO:0005524
LG6g1104	GO:0006468,GO:0004672
LG6g1105	GO:0005525,GO:0003924
LG6g1107	GO:0003755
LG6g1109	GO:0006355
LG6g111	GO:0007165
LG6g1110	GO:0005524,GO:0016887,GO:0140359,GO:0055085,GO:0016020
LG6g1111	GO:0016020
LG6g1113	GO:0016020
LG6g1117	GO:0016020,GO:0008146
LG6g1118	GO:0007186,GO:0016020,GO:0004930
LG6g1119	GO:0019787
LG6g112	GO:0016020
LG6g1120	GO:0005634,GO:0006302
LG6g1121	GO:0007267,GO:0016540
LG6g1122	GO:0005515,GO:0005525,GO:0005737
LG6g1124	GO:0005525
LG6g1125	GO:0006468,GO:0004672
LG6g1126	GO:0007264,GO:0005085
LG6g1127	GO:0035556
LG6g1128	GO:0007165
LG6g1129	GO:0002161,GO:0005737,GO:0051499
LG6g113	GO:0008375,GO:0006486
LG6g1131	GO:0008270,GO:0030127,GO:0006888,GO:0006886
LG6g1135	GO:0005515
LG6g1138	GO:0030705
LG6g1139	GO:0003924,GO:0005525
LG6g114	GO:0004930,GO:0016020,GO:0007186
LG6g1141	GO:0005515,GO:0005840,GO:0006412,GO:0003735
LG6g115	GO:0004930,GO:0016020,GO:0007186
LG6g1155	GO:0007156,GO:0005509,GO:0016020
LG6g116	GO:0016579,GO:0004843
LG6g1161	GO:0006355,GO:0003700,GO:0003677
LG6g1164	GO:0003723
LG6g1166	GO:0006468,GO:0005524,GO:0004672
LG6g1169	GO:0005515
LG6g1170	GO:0005515
LG6g1175	GO:0005515,GO:0007018,GO:0005868
LG6g1176	GO:0006468,GO:0005524,GO:0004672
LG6g1178	GO:0019752,GO:0030170,GO:0016830
LG6g118	GO:0006355,GO:0003677
LG6g1182	GO:0003723
LG6g1183	GO:0016791
LG6g1184	GO:0000413,GO:0003755
LG6g1185	GO:0000413,GO:0003755
LG6g1186	GO:0005515
LG6g1187	GO:0005525
LG6g1188	GO:0003677
LG6g1192	GO:0005524,GO:0016817
LG6g1193	GO:0008083
LG6g1194	GO:0008373,GO:0006486
LG6g1200	GO:0004725,GO:0006470,GO:0005515
LG6g1213	GO:0006357,GO:0003712,GO:0016592
LG6g1214	GO:0005634,GO:0003700,GO:0006355,GO:0003677
LG6g1219	GO:0016020,GO:0004675,GO:0006468,GO:0005524,GO:0004672
LG6g1221	GO:0018149
LG6g1222	GO:0005515
LG6g1223	GO:0018149,GO:0003810
LG6g1224	GO:0005085
LG6g1228	GO:0023052
LG6g1229	GO:0006355,GO:0003677
LG6g1230	GO:0005509
LG6g1232	GO:0005739,GO:0061617
LG6g1234	GO:0005515,GO:0017154
LG6g1238	GO:0016491
LG6g1239	GO:0008418
LG6g124	GO:0005515
LG6g1240	GO:0005525
LG6g1242	GO:0005525
LG6g1246	GO:0004540
LG6g1249	GO:0005524,GO:0005515,GO:0006355,GO:0005634,GO:0042393
LG6g125	GO:0016579,GO:0004843
LG6g1251	GO:0005515
LG6g1252	GO:0005515
LG6g1253	GO:0005515
LG6g1254	GO:0007186,GO:0016020,GO:0004930
LG6g126	GO:0016579,GO:0004843
LG6g1263	GO:0003676
LG6g1265	GO:0005525
LG6g1267	GO:0004392,GO:0006788
LG6g1268	GO:0043130,GO:0035091
LG6g1271	GO:0030553,GO:0007601,GO:0004114
LG6g1272	GO:0030553,GO:0007601,GO:0004114
LG6g1274	GO:0003723
LG6g1278	GO:0003700,GO:0006355
LG6g1279	GO:0006869,GO:0008289,GO:0042157,GO:0005576
LG6g1281	GO:0006869,GO:0008289,GO:0042157,GO:0005576
LG6g1286	GO:0006508,GO:0004252
LG6g1288	GO:0003830,GO:0016020
LG6g1290	GO:0016020
LG6g1291	GO:0003924,GO:0005525
LG6g1292	GO:0016020
LG6g1293	GO:0016020
LG6g1294	GO:0010038
LG6g1295	GO:0007186,GO:0016020,GO:0004930
LG6g1299	GO:0032012,GO:0005085
LG6g1300	GO:0005515
LG6g1302	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG6g1303	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG6g1305	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG6g1306	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG6g1307	GO:0005096
LG6g1308	GO:0007186,GO:0016020,GO:0004930
LG6g131	GO:0008234,GO:0019786
LG6g132	GO:0006355,GO:0043565,GO:0003700
LG6g133	GO:0016758
LG6g1330	GO:0005509
LG6g1332	GO:0016020
LG6g1333	GO:0016020
LG6g134	GO:0005509,GO:0016868,GO:0005975
LG6g1340	GO:0016020,GO:0004675,GO:0006468,GO:0005524,GO:0004672
LG6g1342	GO:0007059,GO:0034080
LG6g1344	GO:0005515
LG6g1348	GO:0031854
LG6g1351	GO:0051603,GO:0005839
LG6g136	GO:0006468,GO:0004672,GO:0005515
LG6g138	GO:0003723
LG6g139	GO:0006468,GO:0004672
LG6g140	GO:0004017
LG6g142	GO:0005515
LG6g145	GO:0007165,GO:0004114
LG6g148	GO:0005515
LG6g149	GO:0004812,GO:0000166,GO:0006418,GO:0005524
LG6g150	GO:0051879
LG6g151	GO:0005515
LG6g154	GO:0005515
LG6g155	GO:0016020
LG6g156	GO:0016020
LG6g157	GO:0051015
LG6g159	GO:0005515
LG6g16	GO:0045666,GO:0045930
LG6g160	GO:0005515
LG6g163	GO:0005515
LG6g171	GO:0016579,GO:0004843
LG6g172	GO:0016579,GO:0004843,GO:0008270
LG6g174	GO:0003735,GO:0005761,GO:0006412
LG6g178	GO:0016799
LG6g184	GO:0006814,GO:0006813,GO:0005890
LG6g186	GO:0005515
LG6g187	GO:0003735,GO:0005840,GO:0008097,GO:0006412
LG6g189	GO:0005515
LG6g19	GO:0008519,GO:0072488,GO:0016020
LG6g191	GO:0005515,GO:0051262,GO:0000976
LG6g195	GO:0005515
LG6g197	GO:0016791,GO:0046856
LG6g198	GO:0007186,GO:0016020,GO:0004930
LG6g199	GO:0005515,GO:0005856,GO:0003774,GO:0016459,GO:0005524
LG6g206	GO:0003924,GO:0005525
LG6g208	GO:0005515,GO:0055085,GO:0016020
LG6g209	GO:0006468,GO:0004672
LG6g210	GO:0005515
LG6g211	GO:0007160
LG6g213	GO:0005515
LG6g214	GO:0005515
LG6g216	GO:0005515,GO:0008017,GO:0007018,GO:0003777,GO:0005524
LG6g217	GO:0016787
LG6g221	GO:0008234,GO:0019786
LG6g223	GO:0006468,GO:0005524,GO:0004672
LG6g224	GO:0005085
LG6g227	GO:0003723
LG6g232	GO:0006355
LG6g239	GO:0016020,GO:0008146
LG6g24	GO:0006355,GO:0003677,GO:0046983
LG6g253	GO:0006468,GO:0005524,GO:0004672,GO:0007165,GO:0004674
LG6g254	GO:0030170,GO:0009058
LG6g255	GO:0005515
LG6g256	GO:0005515
LG6g257	GO:0003677,GO:0005634
LG6g266	GO:0005515
LG6g273	GO:0003677
LG6g28	GO:0016192
LG6g284	GO:0005515
LG6g29	GO:0005524
LG6g292	GO:0007186
LG6g296	GO:0004356,GO:0006542
LG6g298	GO:0005944,GO:0046935
LG6g299	GO:0005944,GO:0046935
LG6g304	GO:0005515
LG6g306	GO:0016579,GO:0004843
LG6g307	GO:0007186,GO:0016020,GO:0004930
LG6g309	GO:0005515
LG6g310	GO:0005515,GO:0003723
LG6g311	GO:0043130,GO:0035091,GO:0016192,GO:0006886
LG6g321	GO:0005525
LG6g334	GO:0003723
LG6g335	GO:0005509,GO:0016020,GO:0004252
LG6g338	GO:0003924,GO:0005525
LG6g339	GO:0003824
LG6g34	GO:0007186,GO:0016020,GO:0004930
LG6g341	GO:0005515
LG6g343	GO:0016887,GO:0005524
LG6g35	GO:0030170,GO:0019346
LG6g350	GO:0005515
LG6g351	GO:0007200,GO:0004143,GO:0016301
LG6g356	GO:0006508,GO:0004252
LG6g357	GO:0007186,GO:0016020,GO:0004930
LG6g358	GO:0007165,GO:0006355,GO:0003677
LG6g36	GO:0030170,GO:0019346
LG6g362	GO:0016020,GO:0016757
LG6g364	GO:0005085
LG6g365	GO:0005515
LG6g372	GO:0005216,GO:0055085,GO:0016020,GO:0006811,GO:0001518,GO:0006814,GO:0005248
LG6g373	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG6g374	GO:0005216,GO:0055085,GO:0016020,GO:0006811
LG6g376	GO:0008757
LG6g377	GO:0006355,GO:0005515,GO:0003700
LG6g379	GO:0003700,GO:0006355
LG6g384	GO:0006096,GO:0003872
LG6g386	GO:0005515
LG6g388	GO:0003746,GO:0006414
LG6g389	GO:0004521
LG6g39	GO:0005525
LG6g391	GO:0016020,GO:0070588,GO:0005262,GO:0005216,GO:0055085,GO:0006811
LG6g393	GO:0006000,GO:0003873,GO:0005524
LG6g397	GO:0015031,GO:0016020
LG6g398	GO:0032958,GO:0016301
LG6g399	GO:0007186,GO:0016020,GO:0004930
LG6g4	GO:0045666,GO:0045930
LG6g400	GO:0004867
LG6g402	GO:0005515
LG6g403	GO:0036211
LG6g404	GO:0016020,GO:0006820,GO:0008509
LG6g406	GO:0035091
LG6g410	GO:0005085,GO:0046872
LG6g411	GO:0006468,GO:0005524,GO:0004672,GO:0004674
LG6g412	GO:0004190,GO:0006508
LG6g413	GO:0005085
LG6g414	GO:0005742
LG6g416	GO:0016020
LG6g420	GO:0000413,GO:0003755
LG6g426	GO:0005515
LG6g427	GO:0016020
LG6g428	GO:0005509,GO:0016459
LG6g430	GO:0016459
LG6g431	GO:0003774,GO:0016459,GO:0005524
LG6g432	GO:0005885,GO:0015629,GO:0034314,GO:0030041
LG6g433	GO:0003677,GO:0000786,GO:0006334
LG6g435	GO:0006355,GO:0043565
LG6g438	GO:0003924,GO:0005525
LG6g439	GO:0005524
LG6g44	GO:0006812,GO:0016020,GO:1902600,GO:0055085,GO:0015297
LG6g440	GO:0002062,GO:0035988,GO:0005634,GO:0042246
LG6g441	GO:0006488,GO:0016020
LG6g442	GO:0070403
LG6g446	GO:0005515
LG6g447	GO:0022857,GO:0055085,GO:0016020
LG6g45	GO:0006812,GO:0016020,GO:1902600,GO:0055085,GO:0015297
LG6g450	GO:0006396
LG6g451	GO:0016787
LG6g452	GO:0003924,GO:0005525
LG6g455	GO:0003723
LG6g456	GO:0003755,GO:0005515
LG6g457	GO:0016020
LG6g458	GO:0016020
LG6g459	GO:0007186,GO:0016020,GO:0004930
LG6g46	GO:0008146
LG6g461	GO:0016020
LG6g463	GO:0003924,GO:0005525
LG6g464	GO:0005515
LG6g465	GO:0003779
LG6g467	GO:0008168
